location,state,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,
Shreveport Airport,Louisiana,US,pm25,2.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.5364,-93.7492,1.0,
Shreveport Airport,Louisiana,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,32.5364,-93.7492,1.0,
LENOIR,North Carolina,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,35.93583,-81.53028,1.0,
LENOIR,North Carolina,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,35.93583,-81.53028,1.0,
HICKORY,North Carolina,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.73,-81.37,1.0,
Kennewick-Metaline,Washington,US,pm10,12.0,2019-03-05 22:00:00+00:00,µg/m³,AirNow,46.2183,-119.2015,1.0,
Kennewick-Metaline,Washington,US,pm25,5.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.2183,-119.2015,1.0,
Kennewick-S Clodfelt,Washington,US,o3,0.006,2018-10-01 14:00:00+00:00,ppm,AirNow,46.204582,-119.243744,1.0,
Mesa-Pepoit Way (tem,Washington,US,pm25,2.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,46.5754,-119.0021,1.0,
Killeen C1047,Texas,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,31.088001,-97.67973,1.0,
Temple Georgia C1045,Texas,US,o3,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,31.122526,-97.43116,1.0,
Bullhead City,Arizona,US,pm10,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.16611,-114.56611,1.0,
Mission C43,Texas,US,pm25,2.7,2018-01-23 09:00:00+00:00,µg/m³,AirNow,26.226227,-98.29107,1.0,
Mission C43,Texas,US,o3,0.026,2019-04-01 19:00:00+00:00,ppm,AirNow,26.226227,-98.29107,1.0,
Sonora - Barretta St,California,US,o3,0.039,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9817,-120.3786,1.0,
CARY,Illinois,US,pm25,7.2,2019-03-30 13:00:00+00:00,µg/m³,AirNow,42.2211,-88.2411,1.0,
CARY,Illinois,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,42.2211,-88.2411,1.0,
ZION,Illinois,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,42.4669,-87.8103,1.0,
ALSIP,Illinois,US,pm25,6.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.6708,-87.7325,1.0,
ALSIP,Illinois,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,41.6708,-87.7325,1.0,
ELGIN,Illinois,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,42.0494,-88.2731,1.0,
LISLE,Illinois,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,41.8131,-88.0728,1.0,
CHI_SP,Illinois,US,pm25,15.6,2017-10-09 10:00:00+00:00,µg/m³,AirNow,41.9136,-87.7239,1.0,
CICERO,Illinois,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,41.8553,-87.7525,1.0,
LEMONT,Illinois,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,41.6681,-87.9906,1.0,
BRAIDWD,Illinois,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,41.2222,-88.1906,1.0,
BRAIDWD,Illinois,US,pm25,-0.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.2222,-88.1906,1.0,
CHI_COM,Illinois,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,41.7547,-87.7136,1.0,
CHI_COM,Illinois,US,pm25,4.9,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.7547,-87.7136,1.0,
DESPLNS,Illinois,US,pm25,7.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.0603,-87.8631,1.0,
DESPLNS,Illinois,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,42.0603,-87.8631,1.0,
CHI_SWFP,Illinois,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,41.7558,-87.5453,1.0,
CHI_TAFT,Illinois,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,41.9844,-87.7919,1.0,
EVANSTON,Illinois,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,42.0622,-87.6736,1.0,
NORTHBRK,Illinois,US,pm25,1.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.1406,-87.7994,1.0,
NORTHBRK,Illinois,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,42.1406,-87.7994,1.0,
SCHILPRK,Illinois,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,41.965,-87.8761,1.0,
CHIWAUKEE,Wisconsin,US,pm25,7.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,42.5047,-87.8111,1.0,
CHIWAUKEE,Wisconsin,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,42.5047,-87.8111,1.0,
Gary-IITRI,Indiana,US,bc,0.28,2019-04-01 18:00:00+00:00,µg/m³,AirNow,41.6067,-87.3047,1.0,
Gary-IITRI,Indiana,US,no2,0.005,2019-04-01 18:00:00+00:00,ppm,AirNow,41.6067,-87.3047,1.0,
Gary-IITRI,Indiana,US,o3,0.044,2019-04-01 18:00:00+00:00,ppm,AirNow,41.6067,-87.3047,1.0,
Gary-IITRI,Indiana,US,so2,0.0,2019-04-01 18:00:00+00:00,ppm,AirNow,41.6067,-87.3047,1.0,
Gary-IITRI,Indiana,US,pm10,22.0,2019-04-01 18:00:00+00:00,µg/m³,AirNow,41.6067,-87.3047,1.0,
Gary-IITRI,Indiana,US,pm25,21.8,2016-03-13 05:00:00+00:00,µg/m³,AirNow,41.6067,-87.3047,1.0,
Naperville,Illinois,US,pm25,2.6,2019-03-31 04:00:00+00:00,µg/m³,AirNow,41.7714,-88.1522,1.0,
Ogden Dunes,Indiana,US,pm25,17.4,2016-03-13 05:00:00+00:00,µg/m³,AirNow,41.6175,-87.1992,1.0,
Ogden Dunes,Indiana,US,o3,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,41.6175,-87.1992,1.0,
Portage-Hwy 12,Indiana,US,pm10,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.6167,-87.1458,1.0,
Hammond-141st St,Indiana,US,o3,0.041,2019-04-01 19:00:00+00:00,ppm,AirNow,41.6394,-87.4936,1.0,
Hammond-141st St,Indiana,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,41.6394,-87.4936,1.0,
East Chicago Post Of,Indiana,US,co,0.31,2019-04-01 19:00:00+00:00,ppm,AirNow,41.628613,-87.46139,1.0,
Kingery Near-road #1,Illinois,US,pm25,5.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.5786,-87.55739,1.0,
BVILLE,Tennessee,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,36.5408,-82.4258,1.0,
KSPORT,Tennessee,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,36.5819,-82.4858,1.0,
Kingsport,Tennessee,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.5408,-82.5217,1.0,
Happy Hill,Tennessee,US,so2,0.011,2019-04-01 19:00:00+00:00,ppm,AirNow,36.513054,-82.55046,1.0,
Skyland Drive,Tennessee,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,36.52102,-82.516304,1.0,
Andrew Johnson Elem.,Tennessee,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,36.526417,-82.52868,1.0,
Eastman Ross N Robin,Tennessee,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,36.532616,-82.516304,1.0,
Goleta,California,US,pm10,18.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.4453,-119.8278,1.0,
Goleta,California,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.4453,-119.8278,1.0,
Goleta,California,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,34.4453,-119.8278,1.0,
El Capitan,California,US,pm10,3.0,2019-03-04 17:00:00+00:00,µg/m³,AirNow,34.4625,-120.0244,1.0,
El Capitan,California,US,o3,0.035,2019-03-04 17:00:00+00:00,ppm,AirNow,34.4625,-120.0244,1.0,
Santa Ynez,California,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,34.60582,-120.07506,1.0,
Carpinteria,California,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,34.4028,-119.4575,1.0,
Lompoc HS&P,California,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,34.7256,-120.4278,1.0,
Nojoqui GTCB,California,US,o3,0.024,2019-03-04 17:00:00+00:00,ppm,AirNow,34.5275,-120.1956,1.0,
Paradise Road,California,US,o3,0.056,2019-04-01 19:00:00+00:00,ppm,AirNow,34.5414,-119.7906,1.0,
Santa Barbara,California,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,34.4278,-119.6903,1.0,
Santa Barbara,California,US,no2,0.007,2017-06-19 16:00:00+00:00,ppm,AirNow,34.4278,-119.6903,1.0,
Santa Barbara,California,US,pm25,4.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.4278,-119.6903,1.0,
Santa Barbara,California,US,co,0.16,2017-06-19 16:00:00+00:00,ppm,AirNow,34.4278,-119.6903,1.0,
Santa Barbara,California,US,pm10,18.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.4278,-119.6903,1.0,
Lompoc H Street,California,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.6378,-120.4567,1.0,
Lompoc H Street,California,US,o3,0.02,2019-04-01 19:00:00+00:00,ppm,AirNow,34.6378,-120.4567,1.0,
Lompoc H Street,California,US,pm10,25.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.6378,-120.4567,1.0,
VAFB South Base,California,US,pm10,20.0,2019-03-04 17:00:00+00:00,µg/m³,AirNow,34.5961,-120.6303,1.0,
VAFB South Base,California,US,o3,0.041,2019-03-04 17:00:00+00:00,ppm,AirNow,34.5961,-120.6303,1.0,
Las Flores Canyon,California,US,pm10,19.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.4897,-120.0458,1.0,
Las Flores Canyon,California,US,o3,0.06,2019-04-01 19:00:00+00:00,ppm,AirNow,34.4897,-120.0458,1.0,
Santa Maria - Broadw,California,US,o3,0.037,2019-04-01 19:00:00+00:00,ppm,AirNow,34.9481,-120.4344,1.0,
Santa Maria - Broadw,California,US,pm10,48.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.9481,-120.4344,1.0,
Santa Maria - Broadw,California,US,no2,0.008,2019-04-01 19:00:00+00:00,ppm,AirNow,34.9481,-120.4344,1.0,
Santa Maria - Broadw,California,US,co,0.18,2019-04-01 19:00:00+00:00,ppm,AirNow,34.9481,-120.4344,1.0,
Santa Maria - Broadw,California,US,pm25,6.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,34.9481,-120.4344,1.0,
Paw Park,Florida,US,pm10,38.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,27.3503,-82.4797,1.0,
Paw Park,Florida,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,27.3503,-82.4797,1.0,
Paw Park,Florida,US,no2,0.004,2019-04-01 19:00:00+00:00,ppm,AirNow,27.3503,-82.4797,1.0,
Bee Ridge,Florida,US,pm25,7.4,2018-04-02 11:00:00+00:00,µg/m³,AirNow,27.2906,-82.5072,1.0,
Jackson Road,Florida,US,pm25,9.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,27.0892,-82.3625,1.0,
Jackson Road,Florida,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,27.0892,-82.3625,1.0,
G. T. Bray Park,Florida,US,o3,0.045,2017-11-20 20:00:00+00:00,ppm,AirNow,27.4808,-82.6186,1.0,
Lido Park; McKinley,Florida,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,27.3072,-82.5703,1.0,
5511 39TH STREET EAS,Florida,US,o3,0.013,2017-11-07 02:00:00+00:00,ppm,AirNow,27.4494,-82.5219,1.0,
EAS2,Pennsylvania,US,o3,0.003,2018-02-15 14:00:00+00:00,ppm,AirNow,40.6922,-75.2372,1.0,
FREE,Pennsylvania,US,pm25,3.1,2018-07-26 12:00:00+00:00,µg/m³,AirNow,40.6281,-75.3411,1.0,
FREE,Pennsylvania,US,o3,0.036,2018-08-06 13:00:00+00:00,ppm,AirNow,40.6281,-75.3411,1.0,
Allentown,Pennsylvania,US,pm25,3.6,2019-04-01 20:00:00+00:00,µg/m³,AirNow,40.6119,-75.4325,1.0,
Allentown,Pennsylvania,US,o3,0.045,2019-04-01 20:00:00+00:00,ppm,AirNow,40.6119,-75.4325,1.0,
York,South Carolina,US,o3,0.01,2016-12-08 15:00:00+00:00,ppm,AirNow,34.9356,-81.2283,1.0,
York,South Carolina,US,pm25,4.7,2019-04-01 20:00:00+00:00,µg/m³,AirNow,34.9356,-81.2283,1.0,
Remount,North Carolina,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.21317,-80.874084,1.0,
GARINGER,North Carolina,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,35.2411,-80.7831,1.0,
GARINGER,North Carolina,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.2411,-80.7831,1.0,
MONROEMS,North Carolina,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,34.9739,-80.5408,1.0,
Montclaire,North Carolina,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,35.1514,-80.8669,1.0,
University Meadows,North Carolina,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,35.31416,-80.71347,1.0,
Thibodaux,Louisiana,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,29.7639,-90.7653,1.0,
Thibodaux,Louisiana,US,pm25,6.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,29.7639,-90.7653,1.0,
Baytown C148,Texas,US,pm25,4.8,2017-01-04 18:00:00+00:00,µg/m³,AirNow,29.7708,-95.0311,1.0,
Clinton C403,Texas,US,pm25,5.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,29.7339,-95.2575,1.0,
Clinton C403,Texas,US,o3,0.027,2019-04-01 19:00:00+00:00,ppm,AirNow,29.7339,-95.2575,1.0,
Kingwood C309,Texas,US,pm25,6.6,2017-01-04 15:00:00+00:00,µg/m³,AirNow,30.0583,-95.1897,1.0,
Channelview C15,Texas,US,o3,0.037,2019-04-01 19:00:00+00:00,ppm,AirNow,29.8025,-95.1256,1.0,
Houston East C1,Texas,US,pm25,29.4,2017-03-10 13:00:00+00:00,µg/m³,AirNow,29.7681,-95.2206,1.0,
Houston East C1,Texas,US,o3,0.025,2019-04-01 19:00:00+00:00,ppm,AirNow,29.7681,-95.2206,1.0,
Houston Aldine C8,Texas,US,pm25,3.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,29.9011,-95.3261,1.0,
Houston Aldine C8,Texas,US,o3,0.039,2019-04-01 19:00:00+00:00,ppm,AirNow,29.9011,-95.3261,1.0,
Seabrook Friendship,Texas,US,o3,0.031,2019-04-01 19:00:00+00:00,ppm,AirNow,29.5831,-95.0156,1.0,
Seabrook Friendship,Texas,US,pm25,6.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,29.5831,-95.0156,1.0,
Conroe Relocated C78,Texas,US,pm25,3.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.3503,-95.425,1.0,
Conroe Relocated C78,Texas,US,o3,0.037,2019-04-01 19:00:00+00:00,ppm,AirNow,30.3503,-95.425,1.0,
Galveston Airport C1,Texas,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,29.2631,-94.8564,1.0,
Galveston Airport C1,Texas,US,pm25,8.9,2019-01-22 23:00:00+00:00,µg/m³,AirNow,29.2631,-94.8564,1.0,
Houston Bayland Park,Texas,US,o3,0.032,2019-04-01 19:00:00+00:00,ppm,AirNow,29.6958,-95.4992,1.0,
Houston Deer Park C3,Texas,US,o3,0.033,2019-04-01 19:00:00+00:00,ppm,AirNow,29.670025,-95.12851,1.0,
Houston Deer Park C3,Texas,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,29.670025,-95.12851,1.0,
Houston North Waysid,Texas,US,o3,0.027,2019-04-01 19:00:00+00:00,ppm,AirNow,29.8281,-95.2842,1.0,
Houston Park Place C,Texas,US,pm25,3.9,2016-03-28 06:00:00+00:00,µg/m³,AirNow,29.68639,-95.29472,1.0,
Houston Westhollow C,Texas,US,o3,0.036,2019-04-01 19:00:00+00:00,ppm,AirNow,29.7233,-95.6358,1.0,
Lynchburg Ferry C101,Texas,US,o3,0.032,2019-04-01 19:00:00+00:00,ppm,AirNow,29.7644,-95.0781,1.0,
Manvel Croix Park C8,Texas,US,o3,0.032,2019-04-01 19:00:00+00:00,ppm,AirNow,29.5203,-95.3925,1.0,
Northwest Harris Co.,Texas,US,o3,0.09,2019-03-27 22:00:00+00:00,ppm,AirNow,30.0394,-95.6739,1.0,
EBAM7 - Sac 5th St.,California,US,pm25,-3.0,2019-03-04 17:00:00+00:00,µg/m³,AirNow,37.74646,-120.1437,1.0,
EBAM6 - Konocti Elem,California,US,pm25,-4.0,2019-01-06 21:00:00+00:00,µg/m³,AirNow,38.91661,-122.6084,1.0,
EBAM8 - Cobb Element,California,US,pm25,11.0,2018-09-28 18:00:00+00:00,µg/m³,AirNow,38.8303,-122.722,1.0,
Woodlawn,Florida,US,o3,0.031,2016-08-26 17:00:00+00:00,ppm,AirNow,30.3942,-87.0081,1.0,
Pensacola NAS,Florida,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,30.3681,-87.2708,1.0,
Ellyson Industrial P,Florida,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,30.525,-87.2044,1.0,
Ellyson Industrial P,Florida,US,pm25,0.6,2017-06-13 18:00:00+00:00,µg/m³,AirNow,30.525,-87.2044,1.0,
Farrell,Pennsylvania,US,pm25,4.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,41.215,-80.485,1.0,
Farrell,Pennsylvania,US,o3,0.044,2019-04-01 20:00:00+00:00,ppm,AirNow,41.215,-80.485,1.0,
Kinsman,Ohio,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,41.45465,-80.58841,1.0,
M.K. Goddard,Pennsylvania,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,41.4271,-80.1451,1.0,
Warren - Laird Ave.,Ohio,US,pm25,0.1,2016-06-17 17:00:00+00:00,µg/m³,AirNow,41.231167,-80.80191,1.0,
Trumbull County Sani,Ohio,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,41.240536,-80.66276,1.0,
Youngstown - Head St,Ohio,US,pm25,4.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.09594,-80.65847,1.0,
Youngstown - Laird A,Ohio,US,pm25,-1.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.23172,-80.80116,1.0,
Youngstown - Oakhill,Ohio,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,41.096157,-80.658905,1.0,
Youngstown - Oakhill,Ohio,US,o3,0.026,2019-04-01 13:00:00+00:00,ppm,AirNow,41.096157,-80.658905,1.0,
Danbury,Connecticut,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,41.4014,-73.4447,1.0,
Danbury,Connecticut,US,pm10,9.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.4014,-73.4447,1.0,
Danbury,Connecticut,US,pm25,3.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.4014,-73.4447,1.0,
Westport,Connecticut,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,41.1189,-73.3369,1.0,
Westport,Connecticut,US,no2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,41.1189,-73.3369,1.0,
Greenwich,Connecticut,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,41.0036,-73.5853,1.0,
Stratford,Connecticut,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,41.1519,-73.1036,1.0,
Bridgeport,Connecticut,US,pm25,2.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,41.1714,-73.1953,1.0,
Bridgeport,Connecticut,US,pm10,8.0,2019-01-02 10:00:00+00:00,µg/m³,AirNow,41.1714,-73.1953,1.0,
Bridgeport,Connecticut,US,co,0.17,2019-04-01 19:00:00+00:00,ppm,AirNow,41.1714,-73.1953,1.0,
Bridgeport,Connecticut,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,41.1714,-73.1953,1.0,
Underhill,Vermont,US,pm25,2.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.52839,-72.86897,1.0,
Underhill,Vermont,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,44.52839,-72.86897,1.0,
Underhill,Vermont,US,co,0.18,2019-04-01 19:00:00+00:00,ppm,AirNow,44.52839,-72.86897,1.0,
Underhill,Vermont,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,44.52839,-72.86897,1.0,
Burlington,Vermont,US,no2,0.004,2019-04-01 19:00:00+00:00,ppm,AirNow,44.4761,-73.2103,1.0,
Burlington,Vermont,US,co,0.3,2019-04-01 19:00:00+00:00,ppm,AirNow,44.4761,-73.2103,1.0,
Burlington,Vermont,US,pm25,4.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,44.4761,-73.2103,1.0,
Bushy Park,South Carolina,US,o3,0.053,2019-04-01 19:00:00+00:00,ppm,AirNow,32.9872,-79.9367,1.0,
Cape Romain,South Carolina,US,pm25,1.1,2019-04-01 18:00:00+00:00,µg/m³,AirNow,32.941,-79.657,1.0,
Cape Romain,South Carolina,US,so2,0.0,2019-04-01 18:00:00+00:00,ppm,AirNow,32.941,-79.657,1.0,
Cape Romain,South Carolina,US,no2,0.002,2019-02-25 19:00:00+00:00,ppm,AirNow,32.941,-79.657,1.0,
Cape Romain,South Carolina,US,o3,0.049,2019-04-01 18:00:00+00:00,ppm,AirNow,32.941,-79.657,1.0,
Jenkins Avenue,South Carolina,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,32.88229,-79.97754,1.0,
Jenkins Avenue,South Carolina,US,so2,0.0,2019-04-01 17:00:00+00:00,ppm,AirNow,32.88229,-79.97754,1.0,
Jenkins Avenue,South Carolina,US,pm10,25.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.88229,-79.97754,1.0,
Charleston Public Wo,South Carolina,US,pm25,3.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.791,-79.959,1.0,
Frisco C31,Texas,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,33.1325,-96.7861,1.0,
Keller C17,Texas,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,32.922497,-97.28209,1.0,
Italy C1044,Texas,US,pm25,5.8,2016-12-06 17:00:00+00:00,µg/m³,AirNow,32.1772,-96.8711,1.0,
Italy C1044,Texas,US,o3,0.05,2019-04-01 19:00:00+00:00,ppm,AirNow,32.1772,-96.8711,1.0,
Kaufman C71,Texas,US,pm25,7.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.565,-96.3175,1.0,
Kaufman C71,Texas,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,32.565,-96.3175,1.0,
Dallas North C63,Texas,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,32.919205,-96.808495,1.0,
Parker County C76,Texas,US,o3,0.04,2019-04-01 15:00:00+00:00,ppm,AirNow,32.8686,-97.9058,1.0,
Pilot Point C1032,Texas,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,33.4107,-96.9437,1.0,
Midlothian OFW C52,Texas,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,32.482082,-97.026924,1.0,
Midlothian OFW C52,Texas,US,pm25,3.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.482082,-97.026924,1.0,
Rockwall Heath C69,Texas,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,32.9361,-96.4592,1.0,
Arlington Municipal,Texas,US,o3,0.043,2019-04-01 19:00:00+00:00,ppm,AirNow,32.6558,-97.0886,1.0,
Arlington Municipal,Texas,US,pm25,7.1,2018-12-04 15:00:00+00:00,µg/m³,AirNow,32.6558,-97.0886,1.0,
Eagle Mountain Lake,Texas,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,32.9881,-97.4764,1.0,
Ft. Worth Northwest,Texas,US,o3,0.045,2019-03-13 13:00:00+00:00,ppm,AirNow,32.805817,-97.35657,1.0,
Cleburne Airport C77,Texas,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,32.353592,-97.436745,1.0,
Dallas Hinton St. C4,Texas,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,32.82,-96.86,1.0,
Dallas Redbird Airpo,Texas,US,o3,0.044,2019-04-01 18:00:00+00:00,ppm,AirNow,32.6767,-96.8717,1.0,
Denton Airport South,Texas,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.1944,-97.1933,1.0,
Denton Airport South,Texas,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,33.1944,-97.1933,1.0,
Grapevine Fairway C7,Texas,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,32.98426,-97.063705,1.0,
Greenville C1006/198,Texas,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,33.153076,-96.11556,1.0,
Haws Athletic Center,Texas,US,pm25,2.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.7592,-97.3414,1.0,
Kenner,Louisiana,US,pm25,0.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.0411,-90.2728,1.0,
Kenner,Louisiana,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,30.0411,-90.2728,1.0,
City Park,Louisiana,US,pm25,5.9,2019-03-28 21:00:00+00:00,µg/m³,AirNow,29.9933,-90.1014,1.0,
Garyville,Louisiana,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,30.0494,-90.6367,1.0,
Madisonville,Louisiana,US,pm25,5.3,2019-04-01 19:00:00+00:00,µg/m³,AirNow,30.4293,-90.1997,1.0,
Madisonville,Louisiana,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,30.4293,-90.1997,1.0,
Chalmette Vista,Louisiana,US,pm25,11.4,2019-03-28 21:00:00+00:00,µg/m³,AirNow,29.9431,-89.9761,1.0,
Chalmette Vista,Louisiana,US,so2,0.002,2019-03-28 21:00:00+00:00,ppm,AirNow,29.9431,-89.9761,1.0,
VIENNA,West Virginia,US,o3,0.028,2019-03-31 00:00:00+00:00,ppm,AirNow,39.325,-81.5522,1.0,
Marietta,Ohio,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.432095,-81.4604,1.0,
Carrizo,California,US,o3,0.05,2019-04-01 20:00:00+00:00,ppm,AirNow,35.35474,-120.04013,1.0,
Morro Bay,California,US,no2,0.002,2016-03-31 17:00:00+00:00,ppm,AirNow,35.36639,-120.8426,1.0,
